merchant_id,merchant_name,category,region,integration_type,years_on_visa,avg_monthly_volume_k,monthly_txn_count,avg_txn_size,dispute_rate_pct,support_tickets_monthly,volume_trend_pct,churn_label
1788,Prime Shop 1788,Retail,North America,Integrated,9.9,47.6,99,480.81,0.24,16,14.6,0
1789,Direct Payments 1789,eCommerce,MEA,Integrated,9.8,10.0,50,200.0,0.37,13,-2.6,0
1790,Smart Transact 1790,Entertainment,Europe,Semi-integrated,5.8,78.2,147,531.97,1.96,7,2.4,0
1791,Smart Trade 1791,Travel,North America,Integrated,9.9,647.0,1673,386.73,1.92,14,28.3,0
1792,Smart Transact 1792,Services,North America,Integrated,8.4,606.5,894,678.41,1.12,10,-13.8,0
1793,Peak Commerce 1793,eCommerce,Europe,Integrated,2.0,1614.0,2334,691.52,0.19,10,-10.9,0
1794,Swift Pay 1794,Restaurant,LAC,Integrated,1.8,308.2,181,1702.76,0.55,2,20.0,0
1795,Direct Commerce 1795,eCommerce,MEA,Semi-integrated,9.4,141.0,160,881.25,1.55,9,-0.8,0
1796,Smart Trade 1796,Restaurant,Europe,Semi-integrated,7.7,373.0,837,445.64,0.18,1,-21.1,0
1797,Express Payments 1797,Services,LAC,Semi-integrated,6.5,697.2,976,714.34,0.68,12,35.0,0
1798,Express Trade 1798,Restaurant,North America,Semi-integrated,10.9,918.8,823,1116.4,0.1,1,-14.0,0
1799,Peak Payments 1799,eCommerce,North America,Integrated,8.1,220.3,168,1311.31,0.51,9,4.0,0
1800,Direct Trade 1800,Travel,North America,Integrated,5.1,2349.7,1733,1355.86,0.89,6,-4.4,0
1801,Global Hub 1801,Retail,MEA,Integrated,5.3,278.7,598,466.05,4.15,2,2.0,1
1802,Swift Payments 1802,eCommerce,Asia Pacific,Integrated,7.5,196.8,399,493.23,0.42,8,-9.7,1
1803,Smart Market 1803,eCommerce,MEA,Integrated,9.2,311.3,559,556.89,2.0,3,22.3,0
1804,Express Commerce 1804,Restaurant,North America,Integrated,7.0,2995.2,5244,571.17,1.19,4,10.2,0
1805,Direct Transact 1805,Retail,North America,Integrated,6.4,552.3,487,1134.09,0.74,16,27.7,0
1806,Direct Trade 1806,Retail,MEA,Integrated,8.9,251.6,440,571.82,0.34,6,-4.2,0
1807,Swift Transact 1807,Retail,North America,Semi-integrated,8.6,2432.2,1580,1539.37,1.19,7,50.7,0
1808,Direct Market 1808,eCommerce,North America,Semi-integrated,10.0,8000.0,22517,355.29,1.54,0,-30.1,0
1809,Smart Payments 1809,Retail,Asia Pacific,Manual,1.2,892.1,575,1551.48,0.3,5,-23.7,1
1810,Prime Shop 1810,Services,LAC,Semi-integrated,9.2,3742.0,5833,641.52,0.51,6,43.1,0
1811,Express Market 1811,Restaurant,Europe,Semi-integrated,6.4,2837.0,1422,1995.08,0.62,12,17.5,0
1812,Prime Trade 1812,Travel,Asia Pacific,Integrated,1.4,284.9,702,405.84,1.86,2,14.8,0
1813,Express Transact 1813,Entertainment,LAC,Semi-integrated,8.3,690.4,632,1092.41,0.42,16,16.6,0
1814,Global Market 1814,eCommerce,Asia Pacific,Integrated,8.7,110.4,310,356.13,0.65,2,19.4,0
1815,Prime Market 1815,Services,Europe,Integrated,6.5,499.2,304,1642.11,2.52,11,14.0,0
1816,Swift Transact 1816,Retail,North America,Integrated,9.6,276.8,706,392.07,1.39,0,-11.3,0
1817,Peak Shop 1817,Restaurant,Asia Pacific,Integrated,4.0,378.4,810,467.16,0.1,14,24.4,0
1818,Swift Pay 1818,Restaurant,MEA,Integrated,2.8,232.8,261,891.95,0.64,12,21.2,0
1819,Swift Transact 1819,Retail,LAC,Semi-integrated,4.5,445.0,447,995.53,1.77,15,36.6,0
1820,Global Payments 1820,Restaurant,MEA,Semi-integrated,5.2,1401.3,1953,717.51,0.41,16,43.3,0
1821,Express Commerce 1821,Restaurant,North America,Semi-integrated,8.5,562.7,1446,389.14,0.7,15,14.6,0
1822,Swift Transact 1822,Entertainment,North America,Semi-integrated,10.2,48.9,129,379.07,1.8,11,-16.6,1
1823,Smart Transact 1823,Restaurant,Asia Pacific,Semi-integrated,8.8,234.0,219,1068.49,0.52,15,43.5,0
1824,Global Market 1824,Services,North America,Integrated,2.5,79.3,109,727.52,1.0,1,-12.4,0
1825,Digital Market 1825,Entertainment,Asia Pacific,Semi-integrated,4.7,936.1,1023,915.05,0.08,11,14.8,0
1826,Peak Market 1826,Services,MEA,Semi-integrated,2.3,1345.7,1085,1240.28,0.63,17,2.9,0
1827,Express Shop 1827,Retail,Europe,Integrated,8.4,952.6,2015,472.75,0.15,6,-0.6,0
1828,Global Trade 1828,Services,Asia Pacific,Integrated,3.4,220.9,301,733.89,0.74,17,23.3,0
1829,Prime Shop 1829,Travel,LAC,Manual,6.5,939.7,999,940.64,0.22,9,12.9,0
1830,Peak Hub 1830,Services,North America,Semi-integrated,9.6,344.4,917,375.57,0.14,8,18.3,0
1831,Prime Shop 1831,eCommerce,MEA,Integrated,8.2,135.2,320,422.5,0.47,5,-8.3,0
1832,Smart Payments 1832,Services,Europe,Semi-integrated,3.9,1879.4,4575,410.8,0.95,1,4.5,0
1833,Direct Transact 1833,Travel,MEA,Integrated,4.3,2090.7,1250,1672.56,1.45,15,-7.4,1
1834,Swift Trade 1834,Retail,LAC,Integrated,8.0,2511.0,7000,358.71,0.16,12,4.0,0
1835,Swift Hub 1835,eCommerce,North America,Integrated,6.8,283.8,549,516.94,0.17,7,5.6,0
1836,Swift Transact 1836,Retail,LAC,Integrated,1.6,3467.2,6100,568.39,5.0,17,44.9,1
1837,Peak Shop 1837,Services,North America,Semi-integrated,10.6,333.3,175,1904.57,0.52,3,2.8,0
1838,Digital Hub 1838,Restaurant,Asia Pacific,Integrated,6.4,1660.5,4556,364.46,0.3,14,-34.5,1
1839,Global Hub 1839,Restaurant,MEA,Semi-integrated,5.9,325.3,604,538.58,0.15,8,35.9,0
1840,Swift Hub 1840,Travel,MEA,Integrated,2.8,486.1,1245,390.44,0.82,11,17.0,0
1841,Swift Pay 1841,eCommerce,MEA,Semi-integrated,4.8,22.4,50,448.0,0.29,0,5.4,0
1842,Direct Commerce 1842,Retail,Asia Pacific,Semi-integrated,4.3,435.9,1086,401.38,0.51,10,-0.7,0
1843,Smart Shop 1843,Entertainment,Asia Pacific,Semi-integrated,3.6,755.6,1686,448.16,0.05,12,-10.9,1
1844,Express Payments 1844,Services,Europe,Semi-integrated,7.0,374.6,1049,357.1,0.11,17,46.8,0
1845,Swift Commerce 1845,Entertainment,MEA,Manual,5.8,7775.0,8270,940.15,0.08,6,9.0,0
1846,Peak Market 1846,Travel,Asia Pacific,Semi-integrated,10.7,130.7,131,997.71,0.36,1,-26.8,0
1847,Swift Transact 1847,eCommerce,LAC,Semi-integrated,11.3,302.2,689,438.61,0.57,1,14.6,0
1848,Express Pay 1848,Travel,Europe,Semi-integrated,3.0,187.4,328,571.34,0.26,2,32.1,0
1849,Prime Payments 1849,Travel,LAC,Integrated,1.7,302.1,603,501.0,0.15,5,11.1,0
1850,Direct Pay 1850,Retail,Europe,Integrated,9.5,2818.6,6402,440.27,0.41,14,-10.0,0
1851,Global Trade 1851,Retail,LAC,Integrated,11.9,5267.1,9841,535.22,1.64,3,-11.8,0
1852,Express Market 1852,Restaurant,North America,Integrated,10.4,249.4,615,405.53,0.43,2,-10.3,0
1853,Direct Transact 1853,eCommerce,North America,Integrated,0.8,241.7,313,772.2,0.16,0,38.4,0
1854,Express Transact 1854,Retail,Europe,Integrated,3.4,131.6,348,378.16,0.21,6,6.6,0
1855,Direct Market 1855,Retail,Asia Pacific,Semi-integrated,1.0,4141.4,3185,1300.28,0.31,10,-25.6,1
1856,Swift Shop 1856,Services,LAC,Integrated,9.9,3195.2,6662,479.62,0.05,5,15.7,0
1857,Peak Trade 1857,eCommerce,Europe,Semi-integrated,7.2,573.4,1562,367.09,0.28,8,10.8,0
1858,Digital Transact 1858,Travel,North America,Integrated,6.4,94.2,106,888.68,0.37,4,-1.0,0
1859,Swift Commerce 1859,Travel,Europe,Semi-integrated,6.9,106.8,140,762.86,1.84,14,-12.4,1
1860,Express Payments 1860,Entertainment,Asia Pacific,Integrated,3.4,844.6,1067,791.57,1.5,0,-13.3,0
1861,Global Pay 1861,Entertainment,Asia Pacific,Integrated,7.4,1435.2,2742,523.41,0.52,3,29.7,0
1862,Global Shop 1862,Restaurant,LAC,Integrated,0.9,36.9,56,658.93,0.34,10,13.0,0
1863,Smart Shop 1863,Services,Europe,Semi-integrated,7.9,424.2,326,1301.23,0.18,15,17.6,0
1864,Global Shop 1864,eCommerce,LAC,Integrated,8.9,6410.0,17487,366.56,0.33,7,12.9,0
1865,Peak Commerce 1865,Services,LAC,Manual,8.2,490.5,496,988.91,0.06,1,14.6,0
1866,Swift Market 1866,eCommerce,LAC,Integrated,4.3,5353.4,9824,544.93,0.16,9,-1.4,0
1867,Global Commerce 1867,Retail,Asia Pacific,Semi-integrated,10.0,1650.2,3278,503.42,0.52,4,3.9,0
1868,Global Shop 1868,Entertainment,MEA,Integrated,8.7,145.8,87,1675.86,2.33,5,31.3,0
1869,Express Transact 1869,Retail,Europe,Semi-integrated,2.0,441.5,326,1354.29,1.25,16,36.3,1
1870,Global Payments 1870,Entertainment,LAC,Integrated,2.7,555.5,1627,341.43,1.22,16,-16.4,1
1871,Digital Commerce 1871,Retail,North America,Integrated,7.8,175.3,378,463.76,0.69,4,3.8,0
1872,Digital Commerce 1872,Restaurant,North America,Integrated,3.8,171.1,99,1728.28,2.43,10,24.8,0
1873,Express Payments 1873,Travel,MEA,Integrated,1.9,5483.4,13628,402.36,0.27,9,45.6,0
1874,Swift Transact 1874,Services,Asia Pacific,Integrated,2.3,169.3,299,566.22,0.08,17,43.6,0
1875,Express Trade 1875,eCommerce,LAC,Manual,2.4,3010.3,2071,1453.55,0.12,17,-7.9,1
1876,Prime Pay 1876,Retail,LAC,Integrated,6.0,361.0,794,454.66,0.05,6,33.5,0
1877,Express Commerce 1877,Restaurant,LAC,Integrated,7.5,641.7,1121,572.44,0.4,0,9.2,0
1878,Global Market 1878,Services,Europe,Manual,2.5,1460.6,1478,988.23,1.03,0,28.9,0
1879,Prime Payments 1879,Entertainment,North America,Integrated,8.7,287.7,775,371.23,0.32,0,23.8,0
1880,Smart Shop 1880,Retail,North America,Integrated,3.7,1473.0,1809,814.26,1.01,14,-17.3,1
1881,Express Commerce 1881,eCommerce,MEA,Semi-integrated,4.1,37.9,50,758.0,0.5,13,19.0,1
1882,Express Commerce 1882,Restaurant,Europe,Manual,3.1,1231.0,1454,846.63,0.17,14,28.1,0
1883,Direct Payments 1883,Restaurant,Asia Pacific,Semi-integrated,9.5,21.0,50,420.0,0.37,2,7.6,0
1884,Peak Market 1884,Services,Asia Pacific,Integrated,11.5,484.2,1096,441.79,0.05,1,3.1,0
1885,Direct Payments 1885,Travel,North America,Manual,6.2,2199.4,6065,362.64,0.13,3,-23.4,0
1886,Peak Market 1886,Restaurant,Asia Pacific,Integrated,1.0,1589.6,1706,931.77,1.23,11,21.7,0
1887,Swift Market 1887,Travel,North America,Manual,3.5,108.0,266,406.02,1.0,0,12.2,0
1888,Digital Pay 1888,eCommerce,North America,Semi-integrated,2.3,129.3,249,519.28,1.46,11,-10.4,1
1889,Direct Hub 1889,Retail,North America,Manual,10.2,253.6,322,787.58,0.71,16,1.5,1
1890,Express Commerce 1890,eCommerce,MEA,Integrated,1.5,863.2,508,1699.21,0.14,2,11.1,0
1891,Swift Pay 1891,Restaurant,Asia Pacific,Integrated,11.6,38.7,98,394.9,2.44,13,-3.2,1
1892,Global Trade 1892,Restaurant,MEA,Semi-integrated,7.3,652.9,719,908.07,0.08,9,8.1,0
1893,Direct Pay 1893,Services,Asia Pacific,Semi-integrated,6.5,1028.6,2138,481.1,0.31,16,-27.0,1
1894,Peak Market 1894,Entertainment,Europe,Semi-integrated,10.2,447.5,837,534.65,0.05,4,35.0,0
1895,Digital Market 1895,Retail,LAC,Manual,0.8,1387.8,709,1957.4,0.4,4,8.3,0
1896,Smart Payments 1896,Services,MEA,Semi-integrated,9.4,909.8,2716,334.98,0.07,0,-14.0,0
1897,Swift Shop 1897,Travel,Asia Pacific,Integrated,1.8,311.6,790,394.43,0.17,12,-41.2,1
1898,Smart Trade 1898,Services,North America,Integrated,10.2,44.2,75,589.33,0.94,15,28.6,0
1899,Swift Payments 1899,Entertainment,Europe,Integrated,6.6,801.7,1764,454.48,0.21,0,19.2,0
1900,Express Transact 1900,eCommerce,MEA,Integrated,1.2,175.2,296,591.89,0.05,8,12.2,0
1901,Peak Pay 1901,Travel,Asia Pacific,Integrated,10.1,296.0,698,424.07,0.72,13,25.3,0
1902,Digital Trade 1902,Travel,MEA,Semi-integrated,0.8,1300.9,1087,1196.78,0.31,14,25.2,0
1903,Express Trade 1903,Entertainment,Asia Pacific,Semi-integrated,2.1,4838.0,7817,618.91,0.16,16,11.9,0
1904,Express Trade 1904,Restaurant,North America,Semi-integrated,9.7,630.6,844,747.16,0.44,13,2.9,0
1905,Digital Commerce 1905,Restaurant,MEA,Integrated,5.8,1444.7,2382,606.51,0.33,16,-0.3,1
1906,Swift Payments 1906,Restaurant,LAC,Semi-integrated,10.6,88.0,143,615.38,1.02,17,16.4,0
1907,Prime Payments 1907,Restaurant,LAC,Semi-integrated,7.8,938.0,804,1166.67,0.61,16,35.9,0
1908,Smart Hub 1908,Retail,MEA,Manual,7.7,611.6,1798,340.16,0.3,7,5.9,0
1909,Direct Market 1909,Retail,North America,Semi-integrated,3.9,3717.9,2002,1857.09,0.08,7,37.5,0
1910,Global Trade 1910,Services,MEA,Semi-integrated,2.0,312.1,163,1914.72,0.16,7,15.5,0
1911,Peak Payments 1911,Retail,Europe,Semi-integrated,11.6,474.2,679,698.38,0.46,17,15.6,0
1912,Direct Hub 1912,Services,MEA,Integrated,1.7,2928.8,6006,487.65,0.9,5,56.1,0
1913,Direct Payments 1913,Retail,North America,Manual,6.6,584.7,554,1055.42,0.76,13,41.1,0
1914,Smart Trade 1914,Entertainment,Asia Pacific,Integrated,3.6,140.8,258,545.74,0.37,11,41.6,0
1915,Peak Market 1915,Restaurant,LAC,Integrated,3.5,8000.0,18455,433.49,1.03,1,-8.0,0
1916,Global Pay 1916,Travel,North America,Integrated,7.3,146.9,107,1372.9,0.21,8,51.8,0
1917,Digital Market 1917,Restaurant,North America,Semi-integrated,9.7,607.5,1798,337.88,0.05,3,6.4,0
1918,Prime Trade 1918,eCommerce,MEA,Semi-integrated,9.4,1080.7,1450,745.31,0.98,13,3.5,1
1919,Digital Pay 1919,eCommerce,North America,Semi-integrated,10.5,967.5,2037,474.96,0.87,8,-35.2,1
1920,Digital Payments 1920,Travel,LAC,Integrated,3.9,510.0,396,1287.88,0.13,6,14.5,0
1921,Peak Hub 1921,eCommerce,MEA,Integrated,5.9,513.5,1167,440.02,0.16,1,-13.7,0
1922,Peak Hub 1922,Travel,LAC,Manual,0.6,478.7,1245,384.5,1.65,2,16.2,1
1923,Swift Payments 1923,Entertainment,Asia Pacific,Integrated,9.1,139.4,106,1315.09,0.87,13,-15.2,0
1924,Smart Trade 1924,eCommerce,Asia Pacific,Manual,4.0,8000.0,6517,1227.56,0.21,15,44.0,0
1925,Peak Commerce 1925,eCommerce,LAC,Integrated,7.0,488.8,587,832.71,0.16,5,19.0,0
1926,Prime Shop 1926,Retail,Asia Pacific,Semi-integrated,2.4,1534.1,812,1889.29,1.72,14,53.6,0
1927,Direct Transact 1927,eCommerce,Asia Pacific,Semi-integrated,9.9,416.3,1234,337.36,0.79,9,-12.5,1
1928,Direct Trade 1928,Retail,North America,Semi-integrated,9.9,404.8,807,501.61,0.07,6,39.0,0
1929,Peak Market 1929,Restaurant,LAC,Integrated,10.6,351.6,709,495.91,0.06,8,-28.1,0
1930,Swift Commerce 1930,Services,LAC,Manual,1.0,76.0,220,345.45,0.37,12,12.2,0
1931,Swift Payments 1931,Retail,LAC,Semi-integrated,11.9,531.2,1370,387.74,0.81,16,-4.6,0
1932,Digital Shop 1932,eCommerce,North America,Semi-integrated,3.3,376.2,953,394.75,0.51,8,-1.0,0
1933,Global Trade 1933,Services,LAC,Semi-integrated,4.1,3429.4,4625,741.49,0.31,6,-2.3,0
1934,Global Shop 1934,Services,LAC,Integrated,3.4,124.5,166,750.0,1.08,13,-10.3,1
1935,Prime Trade 1935,Retail,North America,Integrated,3.6,296.5,364,814.56,0.53,9,-17.2,0
1936,Smart Transact 1936,Retail,MEA,Integrated,6.9,189.1,258,732.95,0.84,7,-0.8,0
1937,Direct Trade 1937,eCommerce,Asia Pacific,Integrated,3.3,5011.8,7135,702.42,0.05,8,10.3,0
1938,Prime Payments 1938,Travel,Asia Pacific,Semi-integrated,5.0,196.9,167,1179.04,0.83,9,31.3,1
1939,Peak Market 1939,Services,LAC,Integrated,8.0,1461.5,2031,719.6,1.11,2,13.9,0
1940,Digital Market 1940,Restaurant,Asia Pacific,Integrated,10.1,2586.9,4182,618.58,1.54,1,31.3,0
1941,Peak Hub 1941,Retail,Asia Pacific,Integrated,8.5,542.1,690,785.65,0.33,11,-21.6,0
1942,Direct Pay 1942,Restaurant,Europe,Integrated,7.3,96.8,88,1100.0,1.0,3,-0.7,0
1943,Global Payments 1943,Services,MEA,Integrated,2.2,98.5,141,698.58,0.1,9,22.2,0
1944,Peak Pay 1944,Retail,MEA,Semi-integrated,9.9,2216.5,3773,587.46,0.94,14,14.9,0
1945,Swift Trade 1945,eCommerce,North America,Integrated,0.9,113.9,262,434.73,0.06,3,-9.2,0
1946,Express Pay 1946,Retail,LAC,Manual,3.5,1151.5,2623,439.0,1.36,6,26.7,0
1947,Digital Transact 1947,Retail,North America,Integrated,1.2,780.6,785,994.39,0.98,17,-2.6,1
1948,Swift Transact 1948,Services,Europe,Integrated,8.2,1127.8,667,1690.85,0.08,0,-7.5,0
1949,Global Pay 1949,Retail,MEA,Manual,4.7,1287.2,1621,794.08,0.18,13,17.7,0
1950,Express Shop 1950,Restaurant,North America,Integrated,8.0,180.0,160,1125.0,0.05,3,8.1,0
1951,Direct Hub 1951,Services,Europe,Integrated,4.5,169.7,252,673.41,0.74,16,-2.5,0
1952,Direct Payments 1952,Travel,Europe,Manual,5.7,1809.7,5335,339.21,1.39,7,-3.1,1
1953,Direct Hub 1953,Retail,LAC,Manual,5.8,275.6,262,1051.91,0.65,0,-13.4,0
1954,Peak Trade 1954,eCommerce,Asia Pacific,Semi-integrated,1.0,14.2,50,284.0,0.2,12,0.1,0
1955,Swift Payments 1955,Services,Asia Pacific,Integrated,5.4,1649.5,3814,432.49,0.38,2,30.0,0
1956,Smart Transact 1956,eCommerce,MEA,Semi-integrated,7.9,155.9,276,564.86,1.78,6,12.9,0
1957,Global Hub 1957,Travel,Asia Pacific,Manual,6.8,1279.2,780,1640.0,1.23,9,27.2,1
1958,Peak Transact 1958,Travel,LAC,Manual,1.4,4674.8,4227,1105.94,0.96,13,18.3,1
1959,Swift Shop 1959,Travel,North America,Integrated,8.2,680.9,1932,352.43,0.96,7,-4.2,0
1960,Global Trade 1960,Restaurant,Europe,Integrated,4.1,2681.3,2032,1319.54,4.09,15,-25.0,1
1961,Smart Hub 1961,Services,MEA,Integrated,0.7,824.9,1722,479.04,0.21,8,-10.5,0
1962,Prime Shop 1962,Services,MEA,Integrated,2.3,6138.9,15229,403.11,1.01,6,-5.4,1
1963,Digital Pay 1963,Retail,LAC,Semi-integrated,6.2,150.4,175,859.43,0.09,6,-7.0,0
1964,Peak Transact 1964,Entertainment,Europe,Integrated,4.1,657.5,1520,432.57,0.28,14,27.6,0
1965,Prime Payments 1965,Entertainment,North America,Integrated,8.5,1706.9,1578,1081.69,0.36,11,27.4,0
1966,Peak Market 1966,Entertainment,MEA,Integrated,3.3,509.5,617,825.77,0.12,2,52.2,0
1967,Smart Payments 1967,eCommerce,LAC,Integrated,9.4,3337.9,4271,781.53,0.5,13,-7.3,0
1968,Prime Transact 1968,eCommerce,Europe,Integrated,3.8,363.3,1086,334.53,0.7,7,39.9,0
1969,Smart Market 1969,Services,Asia Pacific,Integrated,7.6,8000.0,8291,964.9,0.8,6,39.8,0
1970,Direct Payments 1970,Retail,LAC,Integrated,9.7,8000.0,6584,1215.07,1.05,1,3.4,0
1971,Swift Shop 1971,Entertainment,Asia Pacific,Manual,4.9,987.2,2778,355.36,0.44,17,17.5,1
1972,Prime Trade 1972,Services,MEA,Integrated,1.0,1441.8,1304,1105.67,0.5,0,32.8,0
1973,Prime Commerce 1973,Entertainment,North America,Semi-integrated,6.7,3527.5,9517,370.65,0.15,17,6.8,0
1974,Direct Trade 1974,eCommerce,Europe,Integrated,11.9,126.2,268,470.9,1.63,1,5.3,0
1975,Swift Market 1975,Travel,North America,Integrated,11.6,106.0,205,517.07,0.27,9,-4.5,0
1976,Smart Hub 1976,Retail,LAC,Integrated,3.0,3862.2,9185,420.49,0.05,1,-39.2,0
1977,Digital Trade 1977,Services,LAC,Integrated,9.2,976.1,2259,432.09,0.36,8,9.4,0
1978,Global Pay 1978,eCommerce,MEA,Integrated,4.5,484.4,376,1288.3,0.53,15,-6.2,0
1979,Global Hub 1979,Retail,Asia Pacific,Integrated,2.3,675.6,2025,333.63,1.74,10,-13.5,1
1980,Direct Shop 1980,Entertainment,North America,Semi-integrated,8.2,23.6,67,352.24,0.14,9,16.4,0
1981,Smart Transact 1981,Travel,Asia Pacific,Integrated,6.3,509.4,1396,364.9,0.59,2,-21.0,0
1982,Global Hub 1982,Travel,North America,Integrated,6.7,231.8,476,486.97,0.36,17,24.1,0
1983,Express Hub 1983,Retail,LAC,Semi-integrated,10.0,2405.0,4345,553.51,0.07,6,17.7,0
1984,Swift Payments 1984,Entertainment,LAC,Integrated,4.4,2678.6,4930,543.33,0.41,9,-0.0,0
1985,Digital Hub 1985,Travel,MEA,Integrated,8.2,1491.2,801,1861.67,0.05,16,6.7,0
1986,Direct Market 1986,Entertainment,Europe,Integrated,4.7,1157.1,2023,571.97,0.81,11,-15.8,1
1987,Digital Pay 1987,Entertainment,Europe,Integrated,1.0,81.8,168,486.9,0.06,13,23.0,0
1988,Swift Commerce 1988,Restaurant,North America,Integrated,4.8,1520.7,3264,465.9,0.4,3,11.7,0
1989,Peak Market 1989,Restaurant,Asia Pacific,Manual,11.4,1605.4,2135,751.94,0.33,8,13.2,0
1990,Global Transact 1990,Services,Asia Pacific,Manual,6.1,3802.0,6380,595.92,1.92,9,18.0,0
1991,Direct Market 1991,Travel,LAC,Manual,1.7,8000.0,16726,478.3,0.39,3,-4.8,0
1992,Express Transact 1992,eCommerce,LAC,Integrated,8.4,62.2,97,641.24,0.2,6,-22.4,0
1993,Prime Commerce 1993,Restaurant,North America,Integrated,11.6,386.1,1121,344.42,0.68,14,27.1,0
1994,Express Market 1994,Travel,Europe,Integrated,10.9,235.3,532,442.29,0.07,16,21.8,0
1995,Smart Payments 1995,Entertainment,Asia Pacific,Integrated,7.1,846.8,426,1987.79,0.32,14,-2.7,0
1996,Smart Commerce 1996,Retail,Europe,Integrated,4.8,677.7,378,1792.86,0.21,16,16.2,0
1997,Peak Payments 1997,Travel,North America,Integrated,7.2,479.3,1066,449.62,3.73,17,33.2,1
1998,Global Trade 1998,Services,MEA,Integrated,9.9,2803.6,4294,652.91,0.13,3,30.8,0
1999,Peak Transact 1999,Restaurant,LAC,Integrated,10.4,142.3,369,385.64,1.83,15,-3.3,0
2000,Swift Hub 2000,Restaurant,Asia Pacific,Integrated,9.9,154.8,144,1075.0,0.1,11,-21.8,1
